RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30
2832,10,Riverside County,County,CA,CA,Riverside-San Bernardino-Ontario,6,65,163228,163704,164248,165467,166980,168774,170515,172563,174646,176755,178367,179757,181247,182447,184100,185789,187834,189705,191894,194480,196811,198630,200034,201496,202784,203973,205298,206903,208956,211834,214948,218763,222279,225247,227947,230304,233195,235476,238052,241178,245157,249564,253963,258755,263145,267659,271280,274622,277765,281806,286888,293131,299476,308544,318566,330127,338320,345750,350106,357046,360742,368189,373441,382224,388476,395223,401259,407851,413635,419470,423920,427410,430612,433440,436834,439300,441652,444230,445881,447570,449189,450044,450679,451307,450778,450685,447823,443762,437611,431146,426647,419679,411932,403815,397069,390698,383574,374654,363169,350677,337993,325720,311396,297512,285190,277359,269593,260698,251173,246552,243122,239611,234059,231229,228266,224507,220973,219318,220086,222281,225283,226860,227473,228118,229666,229413,228195,224907,224005,221685,223058,223442,224406,223050,222310,221497,221381,219301,217820,217098,216347,215472,214051,213773,214065,214125,214247,214137,214317,215637,217413,221333,225409,228135,229935,231483,235669,239323,244148,248880,254501,260203,264829,267820,272783,279675,288005,293612,298243,302461,305110,306488,307940,309753,309547,309152,308485,309760,310426,311055,312514,313648,314952,316546,317914,319504,319596,321153,322309,323859,324208,325715,327297,329102,330928,332630,334539,335718,337384,339398,340100,341001,341733,342920,344038,344547,346803,349250,352167,354827,356313,358649,360919,363652,364634,365528,367118,371169,374778,378229,380965,383489,385602,386810,387512,387339,388185,388560,390728,392044,394098,395078,395251,395294,396065,396834,396863,398307,398813,401720,401785,402887,403374,405417,407842,409375,412074,416449,422368,427851,434104,440421,446402,453131,460814,471304,483276,498123,515312,531403,543646,551657,556094,560528,571840,585119,601726,611892
3250,11,San Bernardino County,County,CA,CA,Riverside-San Bernardino-Ontario,6,71,130653,131576,132280,133635,134560,135374,136140,137052,137900,138965,140138,141463,142690,143722,144815,145853,146951,148087,149424,150920,152357,153850,155405,157157,158686,159962,160963,162055,163445,165238,167320,169876,172568,175576,178474,181148,183436,185208,187408,190091,193407,196408,199352,202578,205885,209797,214080,218743,222518,226666,231746,237074,242408,247716,254141,262668,270340,277656,283499,291095,298156,304495,309212,316411,321059,326422,330398,336850,344096,350115,355584,360074,364828,369678,375176,380184,384674,387998,390693,392620,393611,394511,394317,392883,392277,393016,393498,393458,391438,389479,384338,379139,373180,367288,361138,355430,350380,342451,330795,316769,304228,293230,281815,270745,259693,250647,240455,230968,222047,216622,212310,207794,202438,198671,196808,195671,191648,188485,187735,188927,190293,189760,190722,191484,192837,193753,194430,194211,193682,192590,191233,190709,190584,190989,190008,188188,186928,185886,185156,182965,181715,180540,181521,181270,181004,179273,178993,179952,181583,182546,183404,184369,186436,188412,190652,193495,196522,199642,202726,205985,210728,215586,221224,225425,230644,236439,241997,246582,250416,254898,258484,260503,262549,263899,265439,266591,267189,268781,269438,270596,270585,271729,272619,274257,274933,276201,277126,277853,279520,281129,283931,285817,287989,289192,290541,291842,293762,295066,296099,297167,298773,300482,301574,303254,305627,308289,309727,311840,312975,315547,315145,316879,317987,321429,324588,327740,330814,333407,335716,337388,339739,341339,342699,343757,346019,348154,348803,348804,349434,350206,351336,352157,353568,354269,354095,354601,355299,357156,358572,359996,361210,363270,365965,368639,368372,368478,370598,375901,381531,387115,392474,398766,405062,411063,417450,425156,436036,446241,458126,468719,479962,485613,490020,495432,503099,511942,519314,526442
445,12,Clark County,County,NV,NV,Las Vegas-Henderson-Paradise,32,3,166858,166837,167182,167907,168707,169386,169883,170538,171272,172008,172767,173501,174286,175205,176176,177106,178095,179039,180128,181263,182348,183366,184169,185134,185987,186712,187613,188624,189755,190497,191219,191969,192591,193511,194576,195872,197099,198349,199691,201002,202608,204144,206006,207995,210448,213024,216326,219599,223452,227034,,239064,247152,255195,266823,276660,288382,295577,302454,306534,310330,317029,323046,332314,336594,340048,341066,344140,345973,347138,347503,347902,348756,348947,351694,354819,358426,359364,359634,358868,358302,356962,355193,354196,352741,352088,351115,349153,346701,343311,339246,335443,330920,327004,319764,312333,302571,292683,282962,275698,269944,262528,254667,246481,238143,230404,221410,214263,206606,201780,196509,191021,183701,176495,169415,164409,160647,158613,157060,155304,154726,153935,153142,151650,150297,150045,149479,148817,147522,146602,146398,145738,144043,141799,139677,137828,136859,135195,134275,132321,131611,130856,130357,129789,129662,129403,129002,128653,128916,130392,131948,134081,135842,137708,139791,142017,144767,147784,151681,154825,158819,163273,168791,173397,177599,181155,184281,186236,188135,190118,191474,192110,192164,192600,193587,194239,193896,194598,195284,197430,198448,199787,200349,201419,203098,204700,205311,206092,207474,208397,208661,209163,210479,212174,212960,214478,215636,217835,219748,221225,222504,222328,222954,221281,221078,221150,224065,226726,229446,232844,236636,239579,242830,246626,251047,255147,257814,261249,263042,265837,268163,272054,275550,279369,282008,283832,284759,286619,288382,290215,290598,291788,292259,292211,290747,289289,288060,288251,289663,291122,292645,293791,296146,298732,299033,297270,296354,298564,302915,306467,309733,313122,316636,319984,323760,328264,336744,347816,359507,368594,376193,383199,390566,397087,406828,417003,428740,437478
207,13,King County,County,WA,WA,Seattle-Tacoma-Bellevue,53,33,251172,252621,253879,256252,258802,260790,263138,264388,265594,266318,267452,268955,270874,272771,274610,275995,276996,278033,278872,280000,280604,281592,282329,283746,284347,285345,286328,288037,289533,290444,291011,291736,292429,293261,294147,294406,295610,296300,298185,299335,301374,302884,304141,305544,307080,308720,309565,311017,313095,315703,317671,320226,323349,327428,330769,333670,336382,338698,341187,343911,347301,349831,353981,358620,363954,369552,375993,383729,389872,395259,400238,405318,408937,414376,419816,426766,432544,438207,443610,448262,452308,456562,459185,460153,460419,461553,465750,470841,474483,475882,476002,478465,479687,478230,474385,471881,471096,469319,466137,460486,454470,449059,444796,438466,432492,426868,423537,415987,411020,405857,403770,397269,391483,386031,383349,381025,379491,378585,378863,380158,377676,375352,371568,372538,373417,373220,370935,366707,363503,358726,355125,351476,348956,347564,345220,343495,338485,335559,332161,330444,327620,325036,323350,321274,319801,316774,316782,317722,322196,326061,329984,332768,335408,338654,342596,346878,350590,356107,361233,367034,371207,374807,378963,382214,385883,388807,391413,394604,399366,403105,405282,405690,406564,410192,411566,412569,412409,414570,418104,422330,427556,431265,434998,437689,441656,444173,447651,452507,456640,460832,465483,470977,474600,480719,487217,494876,499768,504833,509566,512351,514998,517896,523393,531288,539308,546224,551044,557430,565117,573076,580818,586983,592444,599585,604572,612028,620271,633204,645387,652560,654328,652214,648590,646548,647475,648332,647857,645506,643920,641073,638879,635015,631869,627715,626478,626935,627587,627923,632176,639743,649466,657175,664453,668288,666701,665776,668779,679527,690719,702549,711711,716479,721547,727281,734258,746110,757960,779440,795142,808939,817388,824209,838417,851143,866947,881582,904459,929895
791,14,Wayne County,County,MI,MI,Detroit-Warren-Dearborn,26,163,114533,114990,115754,117023,118270,119449,120517,121649,122599,123791,125124,126318,127346,128056,128805,129591,130602,131583,132573,133570,134620,135388,135886,136371,137004,137600,138138,138583,138899,139322,139667,140222,140503,141042,141393,141880,142199,142713,143137,143806,144640,145510,146108,146671,147124,147722,148165,148690,149177,149442,149816,150015,150381,150753,151226,151695,152049,152304,152505,152731,153171,153584,153949,154201,154634,155083,155553,155926,156231,156439,156630,156892,157247,157547,157793,157806,157808,157686,157668,157455,156976,156238,155699,155203,154704,153849,153096,152548,151833,150906,149680,148549,146921,144884,143178,142035,141346,139677,136465,,126763,122241,116654,110872,105652,102684,100193,96603,91171,85683,80013,76215,72783,71079,70797,70698,70197,68172,66320,64401,63032,61517,60474,59476,58906,58878,58415,57876,57024,56454,55648,54637,53681,52932,52190,51118,50157,49334,48658,48412,48351,48424,48447,48382,48560,48468,48685,48725,49193,49712,50455,50773,50945,51141,51440,51839,52156,52810,53579,54554,55654,56750,58052,59252,60602,61869,62966,64053,65076,66073,66862,67398,68052,68867,69643,70094,70329,70848,71206,71481,71796,72756,73901,74713,75052,75195,75368,75491,75536,75665,76010,76657,77014,77714,78073,79450,80546,81855,82536,82810,83258,83881,84664,85378,86051,86933,87540,88434,89495,90871,91578,92283,92821,93486,93971,94512,95458,96746,98731,100674,102334,103112,103698,104083,104825,105428,106088,106775,107213,107721,108034,108900,109927,110871,111378,111550,111786,111769,112125,112291,112935,113364,114409,115488,115988,115965,116659,118300,120173,121856,124208,127089,129316,131321,132528,133895,135659,138176,140544,143077,144763,146994,147472,148516,149757,151779,154443,156811
2049,15,Tarrant County,County,TX,TX,Dallas-Fort Worth-Arlington,48,439,119254,119380,119403,119552,119691,119876,119993,120186,120353,120621,120928,121257,121363,121262,120709,120189,119855,120187,120572,121007,121048,121005,120912,121068,121353,121665,122083,122575,123190,123910,124591,125095,125312,125533,125791,126173,126581,126758,126912,127062,127285,127493,127653,127950,128324,128686,128911,128924,129431,130408,,134530,135962,136505,136634,137088,137744,138198,138086,138047,138677,139536,140001,140326,140654,140762,140789,141053,141372,141201,141037,140849,141154,141495,141856,142229,142780,143466,144142,144453,144682,145223,145691,146226,145948,145556,145025,145038,145284,145632,145960,146246,146899,147569,147830,147947,146395,145053,143184,142600,141828,141653,141534,141181,140201,139071,138650,138190,137867,137587,137791,138249,138777,139039,139186,138967,138716,138686,138882,139236,139223,139214,139100,139364,139567,139652,139147,138383,137637,136750,136120,135396,135144,134036,133752,132980,132762,131770,131324,131176,131341,131501,131386,131236,130926,131142,131188,131604,132113,132906,133707,134067,134199,134378,134782,135163,135613,136162,137265,138172,138982,139556,140330,141066,141980,142985,144094,145118,145967,146811,147706,148421,149152,149778,150380,150959,151132,151762,152736,154162,155700,157178,158672,159777,160809,161949,163084,164274,165238,166294,167453,168912,170635,172314,173913,175546,177192,178491,179788,181028,182740,184180,185680,187561,189433,191565,192721,194083,195176,196768,198333,199910,201674,203781,205908,207526,208995,210626,212371,213847,214770,216021,217108,217601,218135,218728,220197,221843,223522,224598,225055,225345,225858,226023,226197,226821,227987,229186,230033,230711,231356,232295,233266,233993,234136,234832,235846,238394,240745,243524,245775,248117,250065,252401,256055,262068,269246,276332,283118,289331,295177,300250,304540,309485,315283,322797,329943,338173
3136,16,Santa Clara County,County,CA,CA,San Jose-Sunnyvale-Santa Clara,6,85,443755,446426,450253,461205,471691,484137,493736,506493,518740,531297,544397,556169,568343,578843,589657,598519,604690,605803,604931,602991,600998,596358,588513,580763,574373,573845,575521,579303,583551,587768,592279,593785,594739,596071,599273,600521,602206,604385,605522,605457,602065,600610,599021,599288,602018,604139,607806,613536,621932,629093,634433,641825,650945,660927,668973,676682,683687,692909,704901,719278,732677,745389,760779,772978,785771,792988,804661,812769,821963,826637,830194,836766,843170,848889,844622,843399,843699,847320,848570,844402,846497,846250,848768,851958,852500,854856,855804,857600,857557,853353,851482,850448,848633,842893,836605,828374,818859,804428,789896,780711,773071,762731,749009,736389,721008,708800,687553,678856,659239,654412,638091,633573,626873,627417,626680,622834,620268,622478,632697,636725,642709,643607,657324,659917,661545,651908,643683,640311,639942,639280,633575,626162,623618,618488,616888,613450,607881,609574,608388,611407,602505,595150,596203,596072,597763,600200,607872,618842,628435,638288,648494,656427,664356,675690,688362,704174,720633,733749,746671,756012,769069,781072,789455,794329,797011,805613,807270,818361,830577,849929,857751,857630,852399,848355,852793,859722,872257,881540,894460,901938,908144,913761,926538,932137,950200,958615,970723,975444,985664,997030,1004890,1013853,1024367,1031808,1036538,1043691,1038179,1036808,1027100,1032313,1032113,1040127,1045600,1053933,1061164,1071491,1076365,1082453,1086279,1094919,1103556,1119380,1143864,1170557,1196809,1222869,1250355,1280653,1307606,1327638,1351092,1370419,1391471,1386531,1375743,1359120,1347988,1328369,1304713,1283756,1268581,1262379,1255301,1244021,1232442,1223491,1227674,1227316,1231106,1233210,1248849,1264548,1285343,1290745,1272971,1256237,1251499,1277379,1297866,1315970,1329453,1341097,1350088,1352119,1355528,1371773,1411393,1460098,1498456,1519913,1526170,1535166,1550068,1571313,1600325,1639629,1679743,1716691
1561,17,Broward County,County,FL,FL,Miami-Fort Lauderdale-West Palm Beach,12,11,111844,112110,112474,113235,113909,114559,115075,115861,116656,117673,118629,119719,120619,121760,123502,125376,127562,129663,132114,134706,137263,140105,142379,144309,145715,146873,147763,148726,149913,151123,152341,153777,155378,157117,158613,160179,161443,162819,164634,166580,168771,170724,173030,175162,177454,179553,181703,183450,185260,187015,188801,191053,194153,197892,201438,205291,209194,212822,215627,218533,221679,225515,230452,235759,241425,246455,252349,258216,263636,268963,273446,278063,280849,283475,285862,290684,295242,300598,303796,306408,308000,308775,310026,309999,310154,309241,307943,304962,301840,297810,293535,288438,283873,279856,274800,269127,263421,258987,252941,247571,240865,236334,229568,223118,216165,209107,203118,197482,193410,189490,185730,182319,177970,174155,171226,169178,167280,166060,165407,164908,164551,165113,165547,165194,164305,163222,162621,161370,160047,158158,156408,154913,153743,153001,152366,151443,150313,149388,148821,148682,148637,148371,148310,148340,148532,148839,149252,150063,151000,151734,152366,153564,154944,156434,157376,159492,162162,164977,167241,169486,172162,174449,177022,179749,182699,184978,187494,190259,193510,195979,198569,199477,201104,201472,203313,203865,205214,205851,206044,206590,207677,209980,210838,211780,211978,213377,214118,215168,215872,217382,218912,220272,221041,221565,222464,223279,225300,227117,228940,230174,231331,233200,235504,237559,238739,239126,239743,241667,242999,244257,245166,246710,248173,249890,251594,253434,254426,255473,257765,259368,261614,262978,264868,266242,267084,268031,269775,271590,273321,273720,274246,274602,274711,275077,274825,274746,275196,276531,277666,277997,279062,280414,282069,284235,286370,287778,286845,287237,288858,292690,296467,300107,302878,305167,307846,310948,316239,322514,330564,338031,345793,352403,358622,364328,371086,377696,386078,397189
386,18,Bexar County,County,TX,TX,San Antonio-New Braunfels,48,29,119305,119494,119607,119826,118914,117971,116976,117048,117084,117113,117060,117013,116926,116758,116551,116341,116198,116106,116045,116043,115936,115853,115683,115598,115566,115702,115999,116455,116854,117226,117525,117956,118375,118777,119277,119634,119849,119820,119809,119977,120306,120751,121169,121591,121981,122216,122169,122306,123334,,126778,128289,129125,130244,130965,131497,132507,133134,134105,134464,134918,135427,135996,136623,137086,137377,137484,137602,137905,138556,138984,139407,139655,140196,140727,141286,141966,142885,143981,144961,146061,147170,148459,149777,150652,150910,150843,151048,152125,153353,154646,155506,156199,156856,157409,158002,157683,157261,156800,156968,157084,156907,156528,155581,154658,153825,153496,153064,152491,151756,151357,151059,150824,150275,149688,148758,148175,147836,148054,148104,148219,148308,148657,148943,149254,149150,149030,149013,148849,148223,147065,146105,145490,144943,144833,144398,143998,143019,142468,142015,141877,141634,141643,141252,141047,141122,141922,142753,143481,144001,144151,144090,143621,143578,143920,144596,145563,146317,146840,147048,147242,147969,148834,149979,151006,151931,152443,152935,153630,154733,155686,156538,157502,158353,159025,159110,159324,159776,160726,161868,162800,164176,165228,166387,166786,167717,168723,170247,171171,172097,172519,173533,174719,175465,176280,177442,179011,180173,180523,180798,181118,181441,182251,183574,185747,187775,188995,189357,189486,190062,190948,192130,193101,194223,195216,195736,195789,195903,197035,198274,199555,200462,201423,202370,202721,203427,203820,205340,206554,208292,208986,209789,210258,210907,211534,212203,213293,214052,214786,214725,215203,215339,216268,216237,216341,216238,217194,218626,220893,223459,225763,227701,229597,232142,234757,238360,242817,248870,254411,260222,264126,268343,272129,276955,281813,286353,292206,298024
2452,19,New York County,County,NY,NY,New York-Newark-Jersey City,36,61,375584,378945,381811,388286,395400,402854,409386,414001,418186,422723,429261,436781,445251,453174,461448,468412,474862,479820,484188,488091,492211,497079,502989,508628,515434,521872,528496,534231,539634,545402,550120,554142,557623,561549,565924,570514,575444,580359,584979,589605,598199,,,,680932,685526,689911,695153,699775,704176,708762,714139,719719,725516,733546,744339,758701,772853,783636,793230,807154,819759,838030,847783,862080,874109,886435,896682,901462,918993,940035,965685,992407,1012848,1023293,1020439,1023812,1028664,1029190,1001757,962230,924473,924976,950650,965844,968907,962837,969569,973652,965034,959133,950380,951559,951661,954718,957595,960558,966103,970437,981184,975168,967821,948144,945066,956364,961946,969715,945921,954908,956368,983748,968240,972973,965990,970413,950620,932077,914504,902653,886941,875856,866638,864349,867353,866952,870211,880796,893857,905915,913221,911066,908948,906448,913291,920218,925533,929679,934200,936107,943366,949214,954009,952970,951953,948002,945332,940904,943005,944860,948561,949525,954689,958981,966881,963147,962609,962716,970639,978201,986763,993268,1000994,1010859,1026699,1039513,1047650,1053145,1060226,1067716,1076624,1089512,1103889,1118375,1133988,1146419,1161724,1173171,1187295,1193680,1199448,1201354,1207878,1210763,1216910,1218503,1226486,1233101,1243610,1250270,1258565,1269427,1278531,1275982,1269813,1265074,1268533,1270341,1271169,1272568,1273991,1273868,1274549,1275325,1282435,1282160,1277855,1267154,1260889,1261921,1266883,1277650,1278512,1280460,1285559,1294758,1301297,1298352,1305554,1312395,1320515,1319511,1316306,1312952,1314006,1318875,1322985,1330735,1331442,1332262,1322252,1319660,1309212,1304425,1295427,1291441,1279751,1266327,1255501,1255688,1261852,1266336,1264849,1257269,1254630,1247730,1242672,1229848,1225654,1222307,1228146,1226552,1224759,1216988,1210334,1205609,1208675,1217288,1229743,1242819,1256869,1268102,1274993,1280181,1283458,1290833,1300464,1314158,1327923
3175,20,Philadelphia County,County,PA,PA,Philadelphia-Camden-Wilmington,42,101,74381,74588,74775,75163,75767,76251,76766,77038,77447,77865,78284,78688,79019,79353,79748,80241,80636,80946,81286,81716,82162,82505,82875,83219,83559,83897,84331,84761,85244,85734,86390,86997,87719,88449,89163,89780,90408,91186,91949,92745,93469,94418,95489,96662,97814,98753,99649,100488,101360,102343,103021,103697,104578,106133,108214,110526,112417,113766,114946,116627,118729,120199,121867,123413,125757,128051,130830,133811,136610,138927,140892,142528,143789,144877,145724,146979,148392,150438,152460,153863,154668,154778,154811,155138,155990,156849,157525,157582,158198,158795,159526,159480,158824,158606,158757,159137,158896,159114,158966,159105,158485,157815,156621,155414,154489,154081,153474,152399,150791,149638,149257,149590,149921,149900,149691,149439,149488,149430,149513,149106,149267,149591,150371,151086,151581,151825,151381,150379,148509,146861,145548,144633,143699,143062,143292,143107,142509,141005,139565,138292,137697,137482,137339,137066,136489,135748,135275,135089,134685,134104,133449,133020,132678,132274,132034,131792,131746,131456,131314,131596,132505,133531,134136,134345,134192,134304,134685,135261,135478,135662,135648,135165,134636,134226,134359,134260,134215,134208,134512,135064,135710,136090,136880,138076,138785,138957,138676,139221,140081,140640,140957,140318,140327,140329,140290,140408,140564,141661,142165,142865,143355,144445,145716,147793,148373,148504,148337,149499,150832,151668,152257,152903,153906,155623,157160,158998,160564,162703,164917,166613,167833,168478,169623,170849,172354,173525,175005,176704,178708,180068,180712,180910,181615,182318,183150,183785,184587,185328,185946,186849,187879,189104,190429,191703,192272,192758,194339,197381,200139,202866,205032,207520,209926,212339,214490,216264,218571,220913,223091,224397,225483,226525,227551,228461,228895,229283,229870,230860
1510,21,Alameda County,County,CA,CA,San Francisco-Oakland-Hayward,6,1,293203,294671,296953,305678,317539,326714,334255,338603,346200,351968,358500,364909,368206,371810,378374,387441,395661,400400,404691,408430,411056,411914,412944,412030,410195,408232,408000,410769,413750,419014,423986,429468,433481,436666,439988,442802,445287,448105,451302,454626,455699,456858,458578,460766,462094,464010,468862,474102,480638,485140,492826,499310,507966,515547,524505,532849,542115,549921,558982,568640,579691,590598,600593,611415,621613,631324,638292,645995,651606,658283,660593,663807,665915,671497,675813,676825,674786,673303,672975,674397,672005,669571,665740,663595,665966,663954,663718,659688,655246,649854,646598,643207,638585,626491,618614,608249,608654,607169,603848,593633,583285,575001,565979,554789,541856,530416,519568,513656,498344,490271,480843,479210,472630,472514,469936,465588,458984,459931,466422,472077,477817,480342,482546,481846,484054,483168,480440,474403,469905,466697,464924,461444,458726,454660,451543,446394,440337,433665,432259,430540,431171,427707,425158,422979,420159,417504,414415,415740,420531,427651,429080,432799,435265,444484,454492,467356,479831,489579,501136,514633,531412,545897,555571,562601,568423,577470,588827,603419,613361,622809,624713,627205,624346,621204,618844,622747,628349,635573,640358,646836,651777,658467,665597,674082,679445,683783,686837,695016,707108,717824,721856,728243,737484,750275,753428,757107,759444,762283,761687,762245,761438,766688,769792,774208,776741,780730,788033,791473,794295,798213,804944,811218,821269,828951,838334,849527,862472,873345,881826,892943,904886,912521,918723,924302,927509,927197,924300,915497,906754,902155,901994,901560,899531,897896,898036,897278,897117,895091,893190,895794,904671,910922,918719,916718,909079,900240,905941,922847,941099,955446,970597,978331,983946,994292,1015918,1041580,1070402,1101471,1135632,1156358,1165740,1164590,1172486,1183393,1202969,1226211,1255279,1280550
